kind,inner_optimizer_calls,optimizer_success,selected_checkpoint_reason,n,kappa,h,ref,seed,budget,seconds,stop,nit,nfev,cnots,joint_pass,delta_e,fidelity,archive,raw_record,used_for_current_comparison,exit_message,energy
energy-only ADAPT campaign,89,False,budget_checkpoint_160,12,0.3,1.4,antiphase,11,192,56.54344320797827,budget,11311,11908,160,True,3.291896914022393e-05,0.9999476192604085,results/stage5_v1/adaptive/cache/7fb7105497a418e3a384630d1b8cc02569df0809f82fef57fd769d34fc3a69bd.npz,results/stage5_v1/adaptive/cache/7fb7105497a418e3a384630d1b8cc02569df0809f82fef57fd769d34fc3a69bd.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_64,8,0.356776,0.177487,plus,11,128,3.9219210000010207,budget,6129,6511,64,True,4.256987008977031e-05,0.9995766225939233,results/stage5_v1/adaptive/cache/17f3b0245c29f6cfc5aecc5be08deaba107805d9702402b9047b05dce8f41d1d.npz,results/stage5_v1/adaptive/cache/17f3b0245c29f6cfc5aecc5be08deaba107805d9702402b9047b05dce8f41d1d.json,,,
energy-only ADAPT campaign,54,False,budget_checkpoint_128,8,0.500145,1.841478,antiphase,11,128,5.820622375002131,budget,8709,9230,128,True,5.692744620366952e-06,0.9999968658650872,results/stage5_v1/adaptive/cache/d6d5a5f0672684b396e1bf42dc5c8ae94b78b7ad358df18fd52ac01da69f5f4a.npz,results/stage5_v1/adaptive/cache/d6d5a5f0672684b396e1bf42dc5c8ae94b78b7ad358df18fd52ac01da69f5f4a.json,,,
energy-only ADAPT campaign,54,False,budget_checkpoint_128,8,0.968537,1.423773,plus,11,128,3.5246002919739112,budget,5270,5590,128,True,0.0002670733764535971,0.9997969623971543,results/stage5_v1/adaptive/cache/8adec004fe64999dda3efcc5cc936dd81d1d3043fa146215484ea65204522e60.npz,results/stage5_v1/adaptive/cache/8adec004fe64999dda3efcc5cc936dd81d1d3043fa146215484ea65204522e60.json,,,
energy-only ADAPT campaign,49,True,budget_checkpoint_128,8,0.8,0.7,antiphase,11,128,1.3317430000170134,budget,2068,2280,128,False,0.0023212547779372095,0.9953593081757566,results/stage5_v1/adaptive/cache/fc32f77982e5c34f7bc726c1d2a9d1d8ef173af3b7aefbd0bf6f19edf5c31fee.npz,results/stage5_v1/adaptive/cache/fc32f77982e5c34f7bc726c1d2a9d1d8ef173af3b7aefbd0bf6f19edf5c31fee.json,,,
energy-only ADAPT campaign,52,False,budget_checkpoint_128,8,0.3,0.375,antiphase,11,128,3.1454312500427477,budget,4994,5308,128,True,8.449310008207256e-06,0.9999818309823425,results/stage5_v1/adaptive/cache/47a88e5b000bf56cc618795a3cf10dd6f6dce081022a698027d95320c07b9430.npz,results/stage5_v1/adaptive/cache/47a88e5b000bf56cc618795a3cf10dd6f6dce081022a698027d95320c07b9430.json,,,
energy-only ADAPT campaign,56,False,budget_checkpoint_128,8,0.3,0.5,plus,11,128,4.87983420904493,budget,7191,7604,128,True,2.9998054600355317e-06,0.9999930049706922,results/stage5_v1/adaptive/cache/8d92cada68188c04651cb217c870ec59f82d6808416ef5f4721eb0f8e120b390.npz,results/stage5_v1/adaptive/cache/8d92cada68188c04651cb217c870ec59f82d6808416ef5f4721eb0f8e120b390.json,,,
energy-only ADAPT campaign,56,False,budget_checkpoint_128,8,0.544747,0.539076,ghz,11,128,3.582711750001181,budget,5176,5555,127,True,0.0004094222214374721,0.9991968796492204,results/stage5_v1/adaptive/cache/52da87e579bb6ef5b98592cae29f0d5772206c4b1dd8088c1c11d08fc2f4d5fa.npz,results/stage5_v1/adaptive/cache/52da87e579bb6ef5b98592cae29f0d5772206c4b1dd8088c1c11d08fc2f4d5fa.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,12,0.3,0.1,antiphase,11,192,3.6792346249567345,pool_gradient,1069,1275,96,True,5.431423050576237e-07,0.9999976246934402,results/stage5_v1/adaptive/cache/35718bece8e31490e764b561a2b05fac001c99431c3566b0625fbdcd8f2a4a0a.npz,results/stage5_v1/adaptive/cache/35718bece8e31490e764b561a2b05fac001c99431c3566b0625fbdcd8f2a4a0a.json,,,
energy-only ADAPT campaign,52,False,budget_checkpoint_128,8,0.826514,1.490591,ghz,11,128,3.6592350419959985,budget,6327,6688,127,True,0.00022495018878077033,0.9998393704610385,results/stage5_v1/adaptive/cache/e0f651004188bc27f0f3b8650e2c7f6a58fe25236d7a60f142cabf9a00e2f3a6.npz,results/stage5_v1/adaptive/cache/e0f651004188bc27f0f3b8650e2c7f6a58fe25236d7a60f142cabf9a00e2f3a6.json,,,
energy-only ADAPT campaign,76,True,budget_checkpoint_192,12,0.8,0.6,antiphase,11,192,17.2548591249506,budget,4718,5104,192,False,0.010586368327415515,0.9112224509904013,results/stage5_v1/adaptive/cache/118f7fc71b60cccd774bb3192a861b0362de673435c5e84ed18433c24ec2cf10.npz,results/stage5_v1/adaptive/cache/118f7fc71b60cccd774bb3192a861b0362de673435c5e84ed18433c24ec2cf10.json,,,
energy-only ADAPT campaign,46,True,budget_checkpoint_128,8,0.3,0.35,ghz,11,128,2.3694796249619685,budget,4489,4797,127,True,1.3051842382427736e-05,0.9999748436019676,results/stage5_v1/adaptive/cache/40fce0ad093c08aefeddd88b4623f7e2d9d3e20d01535991b9dd16569fffb508.npz,results/stage5_v1/adaptive/cache/40fce0ad093c08aefeddd88b4623f7e2d9d3e20d01535991b9dd16569fffb508.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,8,0.501099,0.271458,ghz,11,128,3.050051916972734,budget,4913,5288,127,False,0.0011188081697207641,0.9948782738507518,results/stage5_v1/adaptive/cache/ddd810fc3531a18fc68dcc4d57f6737202e9c74d49cdab359d70cc7dd07186b6.npz,results/stage5_v1/adaptive/cache/ddd810fc3531a18fc68dcc4d57f6737202e9c74d49cdab359d70cc7dd07186b6.json,,,
energy-only ADAPT campaign,58,False,budget_checkpoint_128,8,0.646298,0.759618,plus,11,128,5.222119832993485,budget,6875,7298,128,True,0.0005334051282916974,0.9992532407593668,results/stage5_v1/adaptive/cache/52453fd3d7e90fcb195b6fe97466733ff5b4563d13a503bb372f4e70f8698870.npz,results/stage5_v1/adaptive/cache/52453fd3d7e90fcb195b6fe97466733ff5b4563d13a503bb372f4e70f8698870.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_96,8,0.0,0.875,antiphase,11,128,1.8031526250415482,pool_gradient,2890,3152,96,True,1.832993891781598e-05,0.9999820001892052,results/stage5_v1/adaptive/cache/d9ad9f4b94f06e037816c9596702914d149f243e09beb387e52f35945c5602cb.npz,results/stage5_v1/adaptive/cache/d9ad9f4b94f06e037816c9596702914d149f243e09beb387e52f35945c5602cb.json,,,
energy-only ADAPT campaign,81,True,budget_checkpoint_192,12,0.0,1.0,antiphase,11,192,25.955576083040796,budget,3903,4270,192,False,0.17800815692828978,0.39407221826242167,results/stage5_v1/adaptive/cache/5ed76449c0beb0ac651ad98f4ed5f7b7d5bab855542236a97462b006bc039203.npz,results/stage5_v1/adaptive/cache/5ed76449c0beb0ac651ad98f4ed5f7b7d5bab855542236a97462b006bc039203.json,,,
HVA auxiliary baseline,,False,,8,0.8,0.425,,11,,0.2658120419946499,,400,470,,,,,results/stage5_v1/end_to_end/hva/k0.800000_h0.npz,results/stage5_v1/end_to_end/hva/k0.800000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.917798765223216
HVA auxiliary baseline,,False,,8,0.8,0.425,,23,,0.26370737503748387,,400,444,,,,,results/stage5_v1/end_to_end/hva/k0.800000_h0.npz,results/stage5_v1/end_to_end/hva/k0.800000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.915059446558412
HVA auxiliary baseline,,False,,8,0.8,0.425,,37,,0.2626566250110045,,400,450,,,,,results/stage5_v1/end_to_end/hva/k0.800000_h0.npz,results/stage5_v1/end_to_end/hva/k0.800000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.914567671405454
HVA auxiliary baseline,,False,,8,0.3,0.325,,11,,0.22176487499382347,,400,440,,,,,results/stage5_v1/end_to_end/hva/k0.300000_h0.npz,results/stage5_v1/end_to_end/hva/k0.300000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-5.920491440861543
HVA auxiliary baseline,,False,,8,0.3,0.325,,23,,0.2347665830166079,,400,437,,,,,results/stage5_v1/end_to_end/hva/k0.300000_h0.npz,results/stage5_v1/end_to_end/hva/k0.300000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-5.920169887974241
HVA auxiliary baseline,,True,,8,0.3,0.325,,37,,0.2249612919986248,,371,404,,,,,results/stage5_v1/end_to_end/hva/k0.300000_h0.npz,results/stage5_v1/end_to_end/hva/k0.300000_h0.json,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-5.917129315541038
HVA auxiliary baseline,,False,,8,0,0.825,,11,,0.2512346670264378,,400,439,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h0.npz,results/stage5_v1/end_to_end/hva/k0.000000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.459920383783746
HVA auxiliary baseline,,False,,8,0,0.825,,23,,0.25093120796373114,,400,442,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h0.npz,results/stage5_v1/end_to_end/hva/k0.000000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.451839455628324
HVA auxiliary baseline,,False,,8,0,0.825,,37,,0.26555008301511407,,400,453,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h0.npz,results/stage5_v1/end_to_end/hva/k0.000000_h0.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.356887079044345
HVA auxiliary baseline,,False,,8,0,1.025,,11,,0.316113792010583,,400,452,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h1.npz,results/stage5_v1/end_to_end/hva/k0.000000_h1.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.377858380584806
HVA auxiliary baseline,,False,,8,0,1.025,,23,,0.3131959169986658,,400,432,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h1.npz,results/stage5_v1/end_to_end/hva/k0.000000_h1.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.379354373972664
HVA auxiliary baseline,,False,,8,0,1.025,,37,,0.3052821669843979,,400,438,,,,,results/stage5_v1/end_to_end/hva/k0.000000_h1.npz,results/stage5_v1/end_to_end/hva/k0.000000_h1.json,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.381323049782921
HVA auxiliary baseline,,False,,8,0.8,0.4625,,11,,0.17945745796896517,,400,454,,,,,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.npz,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.029099578264249
HVA auxiliary baseline,,False,,8,0.8,0.4625,,23,,0.17407804203685373,,400,436,,,,,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.npz,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.031198357887959
HVA auxiliary baseline,,False,,8,0.8,0.4625,,37,,0.17216400004690513,,400,434,,,,,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.npz,results/stage5_v1/end_to_end/hva_v2/f2f547e42c08800c91474498bc0e9e12d002079bd23edf45baac6c2b7809568d.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.025083686838065
HVA auxiliary baseline,,False,,8,0.0,1.0375,,11,,0.2019662499660626,,400,432,,,,,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.npz,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.445897511453039
HVA auxiliary baseline,,False,,8,0.0,1.0375,,23,,0.19980204198509455,,400,433,,,,,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.npz,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.443551045044103
HVA auxiliary baseline,,False,,8,0.0,1.0375,,37,,0.2013569999835454,,400,437,,,,,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.npz,results/stage5_v1/end_to_end/hva_v2/eb2291d23c050131fe3a4888984ed57d95453e3e251d38e1784566e20c18eb4e.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.446434485653928
HVA auxiliary baseline,,False,,8,0.0,0.925,,11,,0.16483370796777308,,400,431,,,,,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.npz,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.885385998219231
HVA auxiliary baseline,,False,,8,0.0,0.925,,23,,0.163875124999322,,400,428,,,,,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.npz,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.886202842819628
HVA auxiliary baseline,,False,,8,0.0,0.925,,37,,0.17304204200627282,,400,444,,,,,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.npz,results/stage5_v1/end_to_end/hva_v2/ea883d13a10081258d5737dcfd40005b1dfd21e78b9bb1c349b3a3b671fb9990.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.885689970124737
HVA auxiliary baseline,,False,,8,0.0,1.125,,11,,0.16651487501803786,,400,448,,,,,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.npz,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.93987608003694
HVA auxiliary baseline,,False,,8,0.0,1.125,,23,,0.16183379100402817,,400,437,,,,,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.npz,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.937180498645183
HVA auxiliary baseline,,False,,8,0.0,1.125,,37,,0.1685266669956036,,400,442,,,,,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.npz,results/stage5_v1/end_to_end/hva_v2/24f468b08bc3aa29fc4b2f3ad927505fc6f1b895398a90d315db0fb3293f85ae.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.939965305925075
HVA auxiliary baseline,,False,,8,0.8,0.475,,11,,0.17797608295222744,,400,444,,,,,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.npz,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.069396556435176
HVA auxiliary baseline,,False,,8,0.8,0.475,,23,,0.17771399999037385,,400,445,,,,,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.npz,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.071574716357142
HVA auxiliary baseline,,False,,8,0.8,0.475,,37,,0.18027604196686298,,400,448,,,,,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.npz,results/stage5_v1/end_to_end/hva_v2/34bcd56ae8aedb7679f42fa68829c52e89eb7252e854e1457cb198c5b9a04204.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.06344946709828
HVA auxiliary baseline,,True,,8,0.0,0.95,,11,,0.12008712498936802,,257,299,,,,,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.npz,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.json,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-10.00378607777403
HVA auxiliary baseline,,True,,8,0.0,0.95,,23,,0.1616480000084266,,376,415,,,,,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.npz,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.json,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-9.932246767694563
HVA auxiliary baseline,,False,,8,0.0,0.95,,37,,0.16937124996911734,,400,433,,,,,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.npz,results/stage5_v1/end_to_end/hva_v2/5f290e4e16948085ca267f29bfded05b10c4845777f6bfe9ee98245b68018849.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-10.003321649424683
HVA auxiliary baseline,,False,,8,0.3,0.35,,11,,0.17676562501583248,,400,433,,,,,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.npz,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-5.979761665932644
HVA auxiliary baseline,,True,,8,0.3,0.35,,23,,0.16215499996906146,,359,402,,,,,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.npz,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.json,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-5.952822338259301
HVA auxiliary baseline,,False,,8,0.3,0.35,,37,,0.17580045899376273,,400,441,,,,,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.npz,results/stage5_v1/end_to_end/hva_v2/53f835e6cabcfb5b165e91b12007f95cc661faac065d681cff83fbb5ec0f0134.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-5.949965268681688
HVA auxiliary baseline,,False,,8,0.8,0.525,,11,,0.17399837501579896,,400,428,,,,,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.npz,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.252099213342312
HVA auxiliary baseline,,False,,8,0.8,0.525,,23,,0.18030449998332188,,400,447,,,,,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.npz,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.248432484221003
HVA auxiliary baseline,,False,,8,0.8,0.525,,37,,0.1800334999570623,,400,449,,,,,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.npz,results/stage5_v1/end_to_end/hva_v2/a931c8fddd46be5f085eaf8775d457a669109b6f4aee894e8cd09147dc9e9edc.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-7.250652478714707
HVA auxiliary baseline,,False,,8,0.3,0.475,,11,,0.16955716599477455,,400,437,,,,,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.npz,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.393553031100246
HVA auxiliary baseline,,False,,8,0.3,0.475,,23,,0.1719992909929715,,400,436,,,,,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.npz,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.393409273078619
HVA auxiliary baseline,,False,,8,0.3,0.475,,37,,0.17589841701555997,,400,432,,,,,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.npz,results/stage5_v1/end_to_end/hva_v2/9f6b8aa96c8aa3d45049a6c8736ddc24f8c67e77efab60aa980bf44d56fe1cf6.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.392690005539024
HVA auxiliary baseline,,False,,8,0.3,0.5875,,11,,0.1789627920370549,,400,448,,,,,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.npz,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.952741288946027
HVA auxiliary baseline,,False,,8,0.3,0.5875,,23,,0.18197679199511185,,400,445,,,,,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.npz,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.9530299233538955
HVA auxiliary baseline,,False,,8,0.3,0.5875,,37,,0.17570362496189773,,400,441,,,,,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.npz,results/stage5_v1/end_to_end/hva_v2/cba30565d572507054c6c867658e2cdbc298688d6dbf75164226650ec118c302.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-6.953045475493353
HVA auxiliary baseline,,False,,8,0.0,0.825,,11,,0.1726651660283096,,400,439,,,,,results/stage5_v1/end_to_end/hva_v2/d2925e5ff9c8cb45bd6ba3edec231d46d68cae6e315822f4a79bf8d61302839c.npz,results/stage5_v1/end_to_end/hva_v2/d2925e5ff9c8cb45bd6ba3edec231d46d68cae6e315822f4a79bf8d61302839c.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.459920383783746
HVA auxiliary baseline,,False,,8,0.0,0.825,,23,,0.1739959170226939,,400,442,,,,,results/stage5_v1/end_to_end/hva_v2/d2925e5ff9c8cb45bd6ba3edec231d46d68cae6e315822f4a79bf8d61302839c.npz,results/stage5_v1/end_to_end/hva_v2/d2925e5ff9c8cb45bd6ba3edec231d46d68cae6e315822f4a79bf8d61302839c.json,True,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,-9.451839455628324
