kappa,h,p,estimator,comparison,budget,equal_CNOT_shots_completed,zero_CNOT_control,actual_G,actual_shots,archive,sha256,scientific_fingerprint,disposition
0.0,0.9625,0.05,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/3acf33d114954d58d26c4de669eb347888a8147597cb41bc76af1c9e70a7b996.npz,aadebb0c6267cab4f0bd07e027f99b0a18cf5787034d2bca0b687205a7a4d7c0,3acf33d114954d58d26c4de669eb347888a8147597cb41bc76af1c9e70a7b996,newly_executed
0.0,0.9625,0.05,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/0ea2925713f3ba5a8cb7f764b64577975be0ace90623f50504a011abb4f12e43.npz,76b29f05575b57ece788a24a9ffbea4664d2493e30355988d48ff256c2804839,0ea2925713f3ba5a8cb7f764b64577975be0ace90623f50504a011abb4f12e43,newly_executed
0.0,0.9625,0,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/21e7bde739ba4f9fc53e83b7eb5d96aa32200ff1b0eb1dfb6b04de6e18c8525b.npz,621b21753c2957764620e9ee009db712935a29b036b8c0918de7afc385974e8b,21e7bde739ba4f9fc53e83b7eb5d96aa32200ff1b0eb1dfb6b04de6e18c8525b,newly_executed
0.0,0.9625,0,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/135bb8f62da039a1f63020fe0b5b13881d7afdc1d04987feadb747eab0f3864e.npz,854ed8aae0853634404a4dc0b399be2dbc5f55d7376fac6aeff2730fc6c63c67,135bb8f62da039a1f63020fe0b5b13881d7afdc1d04987feadb747eab0f3864e,newly_executed
0.0,0.9625,0,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/72c26717be8516becf0da988644d7e25481f3355bd4fb97e92cfc94ccaec6647.npz,53fd2b4b0aed3f396265fcd42b7104fd89bf2b0ae796acc80e6b7b227e8609e8,72c26717be8516becf0da988644d7e25481f3355bd4fb97e92cfc94ccaec6647,newly_executed
0.0,0.9625,0.01,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/984d0b6a752fcfc32d16a5f006d482a1a83f56e05ab9d5d4f29b7138103d4da0.npz,70c4a9288d143cc6ecab12ccdffda96150721f413bb0b032a74430f8e5f033c4,984d0b6a752fcfc32d16a5f006d482a1a83f56e05ab9d5d4f29b7138103d4da0,newly_executed
0.0,0.9625,0.01,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/658035ffb7b4a67a97c33867e942ad33c2c4aa1189c284eb21861ec43c30fcfa.npz,5e3a514474c1e20df5bed4399c8b4aa4b9e629024d3f6b82b7773b9897a217e9,658035ffb7b4a67a97c33867e942ad33c2c4aa1189c284eb21861ec43c30fcfa,newly_executed
0.0,0.9625,0.01,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/03d1fafa94b8f23e6f98180065b972246037d3dcaddfd62b043c6831cce6e564.npz,51f533bb20ea3328d80eadc35896311b4be9714fb75d5e42ebebd410d4f94214,03d1fafa94b8f23e6f98180065b972246037d3dcaddfd62b043c6831cce6e564,newly_executed
0.0,0.9625,0.05,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/794c66b8ca302dea959bf31c5e39ba1b4f14741d69154a9b84a001c48f5485aa.npz,3020b01e6aa8f6cf23d1057b50b430c42400df8bbf61f20de22b4bcb333a69cf,794c66b8ca302dea959bf31c5e39ba1b4f14741d69154a9b84a001c48f5485aa,newly_executed
0.0,0.9625,0.05,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/e74f478ed67500b6c76a883597f3bf578e3df2f1e1bd5527ec61691b33840a16.npz,383c47b548ba18a6b9586c4c5aa0d2bf5b9771441ca98364f220d9c543f03ea9,e74f478ed67500b6c76a883597f3bf578e3df2f1e1bd5527ec61691b33840a16,newly_executed
0.0,0.9625,0.05,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/2368782d9e0274ea0c0f59b9fcf0afb9289e0f1333a53397200ed8b3adc2b954.npz,c64689ebea22525987810118987d3b4053bf2fcbef7cf45269253276797681f6,2368782d9e0274ea0c0f59b9fcf0afb9289e0f1333a53397200ed8b3adc2b954,newly_executed
0.0,0.9625,0,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/170a061c11cfb1762ee93cadd03f3e72504ed9150f72f32e9787acb7a30bdc3b.npz,d4d082306fbcebe7358b7f20e31f1c169c721bb75e64c2bc222856ad59f4ed75,170a061c11cfb1762ee93cadd03f3e72504ed9150f72f32e9787acb7a30bdc3b,newly_executed
0.0,0.9625,0,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/dc1e582f82e2d8c9d19d8ed0a41028f987df041fb0b932fb0d8f098cf59dee4c.npz,ab822d60bb10c7c066b8f1031a5303e6e0a29d602f477037bab0f4035bdfb9c0,dc1e582f82e2d8c9d19d8ed0a41028f987df041fb0b932fb0d8f098cf59dee4c,newly_executed
0.0,0.9625,0,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/80fda8aed8581291314e9248c03ee859d4f93e67b895c5fc58454c6bdadf94cd.npz,a969bde349d73d57b4920c9a0566235041a9901d5f7e5139127bd094b8993f15,80fda8aed8581291314e9248c03ee859d4f93e67b895c5fc58454c6bdadf94cd,newly_executed
0.0,0.9625,0.01,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/bc61b2ec58827c95986ab76a5f220b024f7ebaab1d9cbf066c51b682efe88696.npz,ecbaf991900d7d944e849e95567a835c88fe5ec8e22076f950e2f8d93774ed8e,bc61b2ec58827c95986ab76a5f220b024f7ebaab1d9cbf066c51b682efe88696,newly_executed
0.0,0.9625,0.01,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/fabb4d958c513f4fee3613d28255b024732b14f385a45cecf72d25bed0942bd9.npz,674debc4f9625b17a0001a521b6ec1238272f07b9e396e367ff4e7e6a7178250,fabb4d958c513f4fee3613d28255b024732b14f385a45cecf72d25bed0942bd9,newly_executed
0.0,0.9625,0.01,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/117a0b967c3dfb831ea804d5c901775a0bb6dd7b8337b54c42ccd3c4e7c45bb7.npz,b702e4ddc9bf39fd2acea2b38f0ecaeaae6993ca5bd079c9d4c24c90fcec34c2,117a0b967c3dfb831ea804d5c901775a0bb6dd7b8337b54c42ccd3c4e7c45bb7,newly_executed
0.0,0.9625,0.05,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/d9d703c4e3c3dd0b4c5fb9b32437a431cdfaa0269cff65b2630405dbab541c38.npz,740e138c585f096dcf6e0a0a80d2113cc617ee1dae00f30fb29c2f57f100037b,d9d703c4e3c3dd0b4c5fb9b32437a431cdfaa0269cff65b2630405dbab541c38,newly_executed
0.0,0.9625,0.05,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/a441209c87ffc3d8821193f1c7e20452da77a3d03df0b9786d27e2622061cdac.npz,fb50ca49f2d51a3fcd9ad455985c455a1ee8576961f48bd0abb03eaa13323176,a441209c87ffc3d8821193f1c7e20452da77a3d03df0b9786d27e2622061cdac,newly_executed
0.0,0.9625,0.05,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/74f1257af5c0a6a3591506c169e48cf487366e9324b4a4258fa52260e655977e.npz,e265a711068fef05ecb0cbde8c24916d95f0035de7b3e0de598db4470e7b4223,74f1257af5c0a6a3591506c169e48cf487366e9324b4a4258fa52260e655977e,newly_executed
0.0,0.975,0,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/93049747d074ac51b4a1e1b2592599c50d71954002cb57adc5d7a9ab1ee0219d.npz,48287d4a581def0f42ff1367697a8dbaa0ba10270279cc81c6b212758e73a3c0,93049747d074ac51b4a1e1b2592599c50d71954002cb57adc5d7a9ab1ee0219d,newly_executed
0.0,0.975,0,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/600264a4b94e86ef711b3258daea6fe5986754c7d1caa2ca681c0d03420f83c5.npz,5d758e1ef1e7e6f2e55aca96281c755cb5f2ee2b9e6d3c07b2288f2a04db6005,600264a4b94e86ef711b3258daea6fe5986754c7d1caa2ca681c0d03420f83c5,newly_executed
0.0,0.975,0,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/fea86d1aa300a2c5c248dfbd2f6b75d7d7ff874f31c8e0c4d3ffd616f0b519db.npz,61cbbd9aec61a0f8e98827d9f5c4c420d2dc746c680a9d9d5df00e496e751cb4,fea86d1aa300a2c5c248dfbd2f6b75d7d7ff874f31c8e0c4d3ffd616f0b519db,newly_executed
0.0,0.975,0.01,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/3a9c66df16e55c42aa451255e5f2397e5cf5cee6433b4ceaa0b5ea1a4493ec95.npz,0cada36f8f30e5eccd4644bc71883dd2bcdd67c8a39a3bb75f30c6cc9f163ead,3a9c66df16e55c42aa451255e5f2397e5cf5cee6433b4ceaa0b5ea1a4493ec95,newly_executed
0.0,0.975,0.01,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/6eacca67f38522070c71dd91e78e9af122047ee4d9132342afb3920bd110c7b3.npz,bc10e7d49caac11ffe0af9fab2e0bb63b35d70fa8edd9ea45e1b7344aa69e208,6eacca67f38522070c71dd91e78e9af122047ee4d9132342afb3920bd110c7b3,newly_executed
0.0,0.975,0.01,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/48274accf1bcaeda14d4f85ece1b9c58dc3efcf27cbd231fa0d47ed627a22a95.npz,08de10ec41a5de20d748e332b6589c61f6983711ec29c0daa628abe2cd60feba,48274accf1bcaeda14d4f85ece1b9c58dc3efcf27cbd231fa0d47ed627a22a95,newly_executed
0.0,0.975,0.05,raw,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/e96d990d698ea2c639ac3562478e264bbc1624886613a5c45d41f5dea1413caf.npz,cd301c629e56ef40fc4f47995267dbb2873518115cd01bb8e044b277c6296ace,e96d990d698ea2c639ac3562478e264bbc1624886613a5c45d41f5dea1413caf,newly_executed
0.0,0.975,0.05,zne_quadratic,equal_shots,100000,False,False,28499810,100000,results/stage6_followup_v1/measurements/f4468d5bcdd6bbca2a3c342d82f448f01f63ff1c5ea2e5812c91096e680a25a9.npz,f4c4f5228b7bf11ce056a290461a703ec6b80855dbef0d0060227f2f842ca292,f4468d5bcdd6bbca2a3c342d82f448f01f63ff1c5ea2e5812c91096e680a25a9,newly_executed
0.0,0.975,0.05,sv,equal_shots,100000,False,False,9500000,100000,results/stage6_followup_v1/measurements/44ec5131245f316c975a8c648ba3ad449c8daf85ab82420eb063585d6517d6b4.npz,de73db9a21c8314b8120ab742901c0e48c5cecd087b2c69642139313c89590f1,44ec5131245f316c975a8c648ba3ad449c8daf85ab82420eb063585d6517d6b4,newly_executed
0.0,0.975,0,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/28bb31ea19ccdf2e44e1943952a338a6f52038cb12e7eb7e44dc1e200c453c85.npz,110600c6b72bca06dc1b24540db6f6db3b7412cdf37d76a80a5c0cf77a06bd45,28bb31ea19ccdf2e44e1943952a338a6f52038cb12e7eb7e44dc1e200c453c85,newly_executed
0.0,0.975,0,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/8ca6ae980d3140351afbc813948397e52ef785da44a8f35fb535184fcaaedc5e.npz,13b46161a789976b4fc47683d7b9d9c1946484fb266815990027f7901200c9a6,8ca6ae980d3140351afbc813948397e52ef785da44a8f35fb535184fcaaedc5e,newly_executed
0.0,0.975,0,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/469aaf092ec6d81a7bdc760ecf2236baef0177ea24edb86b6054bf6959459599.npz,e6aee2aaa7c64714358f9c89ac621368ec95edbcfab4bc5ab78da509e8d6a2e5,469aaf092ec6d81a7bdc760ecf2236baef0177ea24edb86b6054bf6959459599,newly_executed
0.0,0.975,0.01,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/bc7026ab2bb41152a209b8d581186cdc7855e0d7305f8bb00a6426a2ece213b5.npz,7b1b2063bc02f0b2ac91ade7a40187e072d6eb8a6caf3203161c79ec097bfe03,bc7026ab2bb41152a209b8d581186cdc7855e0d7305f8bb00a6426a2ece213b5,newly_executed
0.0,0.975,0.01,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/b4b1148cd37b9afd6a4bcc085474726504eedc7df3db4c4965fc1a65f0ab92d3.npz,e523f1ba22339b13141cbfcc4fd09f36f5e3997cc98390e2a9840bfc62332708,b4b1148cd37b9afd6a4bcc085474726504eedc7df3db4c4965fc1a65f0ab92d3,newly_executed
0.0,0.975,0.01,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/c1a49873b40b5f1e7275575244ecbe20077754f7c99f292ceb465d7f86f9e34f.npz,f7a763dd430a80fc9ff401dc7f89b8b966af0cab79213451ceedc7f3d2013f21,c1a49873b40b5f1e7275575244ecbe20077754f7c99f292ceb465d7f86f9e34f,newly_executed
0.0,0.975,0.05,raw,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/23a4faead5572957e5597e7efda09ea5bf303907189c554f778772781601e554.npz,c5b705d41832f7b4f0da83121e38e339e9e272b269aa60d15563f238be66db38,23a4faead5572957e5597e7efda09ea5bf303907189c554f778772781601e554,newly_executed
0.0,0.975,0.05,zne_quadratic,equal_gate,100000,True,False,9500000,33334,results/stage6_followup_v1/measurements/7c7962acbe3071651157952076c0738648da1fa605fd9f3e567d6b64d56f7e1a.npz,e3152ef7c475dbce76cda8be1a88499242ab0a8dcd74e7628f0bd30f408e86a9,7c7962acbe3071651157952076c0738648da1fa605fd9f3e567d6b64d56f7e1a,newly_executed
0.0,0.975,0.05,sv,equal_gate,100000,True,False,9500000,100000,results/stage6_followup_v1/measurements/02043a98a83b6091ae53108de39c5f7c2ff13419dc9d0fcf530c4c0e93c4524c.npz,23697f7f70c0c9b0d42a77538a03c479a5c546ac5c93fa12abdbe2082f98d150,02043a98a83b6091ae53108de39c5f7c2ff13419dc9d0fcf530c4c0e93c4524c,newly_executed
0.0,0.975,0,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/c8369e02b130c7d040a6ac0289595b4c49714bc858a2b37dbf75ebdca593bf00.npz,eeba84bd42ed9b57962e1343239817684bc4a292db5125170aa55713c97dd073,c8369e02b130c7d040a6ac0289595b4c49714bc858a2b37dbf75ebdca593bf00,newly_executed
0.0,0.975,0,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/a93daed865c5c6ed443c281c87e8637818750a550fb55fa30bd5c4ecc307c477.npz,f9ec94b7519a194dff6c9815399c9a9399284f5d2e9de1db2e48f23da4c96fda,a93daed865c5c6ed443c281c87e8637818750a550fb55fa30bd5c4ecc307c477,newly_executed
0.0,0.975,0,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/025b9b42d7d14aa7da5bdf27a037b9529047840aba52bbf36143a6e909c64565.npz,de9dc3b39439ebf7a091ddcb5c66b21c5fd9e3fdc8b2eff4d4f65543e007eeff,025b9b42d7d14aa7da5bdf27a037b9529047840aba52bbf36143a6e909c64565,newly_executed
0.0,0.975,0.01,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/2520b984be8aef6312ffa5f91b229d1e14d1aafd9609e39f288cdbe3dbee9d9d.npz,75523b63d58fd8367a6a10827961ed407270577d420ba34e4c92e3b6fd8384af,2520b984be8aef6312ffa5f91b229d1e14d1aafd9609e39f288cdbe3dbee9d9d,newly_executed
0.0,0.975,0.01,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/e5175ce407b25ab9c0cf90fb44cc09ea1cb09dba8ced5250b36a579bf51de183.npz,a1ef2109e78c6fcf2b26f84b25c68f315047e7229ea867311f7b13bbb031ce4b,e5175ce407b25ab9c0cf90fb44cc09ea1cb09dba8ced5250b36a579bf51de183,newly_executed
0.0,0.975,0.01,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/876cc888398c71213de5186834356878579181b6ea97f3270a89d529c7eadad4.npz,009444bceb44066aa97212ca31f46312823c700b256f5ce7143fb3e706e13d01,876cc888398c71213de5186834356878579181b6ea97f3270a89d529c7eadad4,newly_executed
0.0,0.975,0.05,raw,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/1721c2133d90bd94d7f32d6f7c8e4ada95bb23a655d5793be08402fcc72fdca0.npz,de7ff0bcff30e8c1cbf14463fec611be77424f8284a7bccf9d71bc7965aa803b,1721c2133d90bd94d7f32d6f7c8e4ada95bb23a655d5793be08402fcc72fdca0,newly_executed
0.0,0.975,0.05,zne_quadratic,equal_gate,300000,True,False,28499810,100000,results/stage6_followup_v1/measurements/9a382c9c0ab85c733911cf97b174e4899c699e1dcc9b266011a990b27ba5a709.npz,24371afd88a694185351e66a7a3a64fc9e576da481558ebeb1cd1858f3733ece,9a382c9c0ab85c733911cf97b174e4899c699e1dcc9b266011a990b27ba5a709,newly_executed
0.0,0.975,0.05,sv,equal_gate,300000,True,False,28499810,299998,results/stage6_followup_v1/measurements/f1ba6a039cf6bde24c73ba3d9b17756a72105f1f0c130cef523a1cda26f3f0b2.npz,a4b1e079b36b9ffcdf4bd72c8a20c2d02d3104c183d5ae8ae8a96bb28e3ea12f,f1ba6a039cf6bde24c73ba3d9b17756a72105f1f0c130cef523a1cda26f3f0b2,newly_executed
0.0,0.9875,0,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/4807fdaf240c0706478a6dc61a9f7ccc18d8ad6f032c763986e99651dccdd5c8.npz,7d27ad23d6ec058a55c81f3bcb4836d091ca5f416dd9d67f4946b37601f96ee5,4807fdaf240c0706478a6dc61a9f7ccc18d8ad6f032c763986e99651dccdd5c8,newly_executed
0.0,0.9875,0,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/eeeed7e397bfa504aea81655be5dd1184f97b477ef58200c1d903a801fa2fdae.npz,1d9dd4a4811f7496d3f5245b6c9ee69e40064ac767f32d8e6a717b7852a0b7d4,eeeed7e397bfa504aea81655be5dd1184f97b477ef58200c1d903a801fa2fdae,newly_executed
0.0,0.9875,0,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/40827bd305f1883b9dcc0d5401e59359f3ef77988c61eae0386b895c18572d7d.npz,1e29848ce9fd44110840fa35bf905f1cc7316d8873a8b828b3dded1adb6d0f6b,40827bd305f1883b9dcc0d5401e59359f3ef77988c61eae0386b895c18572d7d,newly_executed
0.0,0.9875,0.01,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/aabc512c0be00ebc0c3090e662fa2833fdf2a60b1918ff0cd2107ecc2a55bf26.npz,d178a0bb978476dfaeb49c27a1410632147f55879f5d92ad2a32dfc4b6ed7a51,aabc512c0be00ebc0c3090e662fa2833fdf2a60b1918ff0cd2107ecc2a55bf26,newly_executed
0.0,0.9875,0.01,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/e8622576e3a5ba1d17126b6b026fd964996487a9f98e175a4a614093061cfffe.npz,c734643933ab1c870a5f4de34c1d848141724077a61d89f4ca51ead6af285a62,e8622576e3a5ba1d17126b6b026fd964996487a9f98e175a4a614093061cfffe,newly_executed
0.0,0.9875,0.01,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/d2c1b7222a706ccf835d69b501bed95d0c2af6039ad71cd233d782e02f34094b.npz,90ab94075c3e8493fe4a585cd69b6fe8e2db7c65f2cb4bb200b58b399e2b8879,d2c1b7222a706ccf835d69b501bed95d0c2af6039ad71cd233d782e02f34094b,newly_executed
0.0,0.9875,0.05,raw,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/cf4e934bb40b8462497cbb5255d71a8db99bb1bd5d597c5d1f55dfd1a6bb6514.npz,b4135b4e93757782527f600f9142ff9a11301bbf2ccb295a23793732fdeea14e,cf4e934bb40b8462497cbb5255d71a8db99bb1bd5d597c5d1f55dfd1a6bb6514,newly_executed
0.0,0.9875,0.05,zne_quadratic,equal_shots,100000,False,False,28799808,100000,results/stage6_followup_v1/measurements/9c1847ed7df7829e0c62c86fa5f86ef64022801ea56e96ae39609f424c8d7eb3.npz,f9f8401b1ad41eda80ee22d75738d02b9be53f9a6c4dd8b31d32dada9c075bf1,9c1847ed7df7829e0c62c86fa5f86ef64022801ea56e96ae39609f424c8d7eb3,newly_executed
0.0,0.9875,0.05,sv,equal_shots,100000,False,False,9600000,100000,results/stage6_followup_v1/measurements/0d446d129a2a6fad70221dc7fb43588f17e5cad837a450aee7e1d6174bf03f0f.npz,e3363ae48252d0f5c499639b5df794a47b9ddab846c0032297cb9d9f2c6e1cfa,0d446d129a2a6fad70221dc7fb43588f17e5cad837a450aee7e1d6174bf03f0f,newly_executed
0.0,0.9875,0,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/69b068cd3e9468d396d9f74db05d2136ac94fd71f00db83668666a477fc38456.npz,8f715569a3cf0ce62139adcb520ddc7cb390bd4c328eedbb1abc11d578953909,69b068cd3e9468d396d9f74db05d2136ac94fd71f00db83668666a477fc38456,newly_executed
0.0,0.9875,0,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/280be5ba1a8c25da5c3fbb0fe67e3a0892b4cdf2057979826de657cf055e1c3f.npz,34480d3e8028780b2295d491b9dc649a6ea3b4534d5dc96f508d2cd1d0cdb1bd,280be5ba1a8c25da5c3fbb0fe67e3a0892b4cdf2057979826de657cf055e1c3f,newly_executed
0.0,0.9875,0,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/db1edac19d87c73c502f24fdf268157285ee282a62978f8dda1d283ea4c2a25b.npz,9c7f73f26e201732b0026f5010b60f143c0d16992794541eb363dbd61d88b3fa,db1edac19d87c73c502f24fdf268157285ee282a62978f8dda1d283ea4c2a25b,newly_executed
0.0,0.9875,0.01,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/fd41f23046504d30761e80776fbb3568d92b4114fd6636b37b1fa3b152ea4217.npz,eb9f1fc760f21942f177a60ae94c16f70cf198eb6ea5c09495037e67d7bcecb3,fd41f23046504d30761e80776fbb3568d92b4114fd6636b37b1fa3b152ea4217,newly_executed
0.0,0.9875,0.01,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/8938232002371397b23e4ca6fafa0a72e3cce7cf28e3943d64252f08acc784d2.npz,a0f1efaed5ca972c7151f464a11b275c06d1ebb6deca9848912a593d4ca33f25,8938232002371397b23e4ca6fafa0a72e3cce7cf28e3943d64252f08acc784d2,newly_executed
0.0,0.9875,0.01,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/f3fb3c0a16d7bb533a4ff964915a9ee497e0e2179a55dade3fd7cef5ad0dff1f.npz,db753f30e47017518b68f9823f4dcdbc9bd5932850b89a27cdcdc721c371d8ee,f3fb3c0a16d7bb533a4ff964915a9ee497e0e2179a55dade3fd7cef5ad0dff1f,newly_executed
0.0,0.9875,0.05,raw,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/c1a0f306363b18930d0e79b9ed0919a9243ae799baab5b6064647f4ef42ae19a.npz,985d466ca5d60b4f60233c179c2b2305f3b5226a68ad675ae8e02db18b8bacae,c1a0f306363b18930d0e79b9ed0919a9243ae799baab5b6064647f4ef42ae19a,newly_executed
0.0,0.9875,0.05,zne_quadratic,equal_gate,100000,True,False,9600000,33334,results/stage6_followup_v1/measurements/35e5e8632d458eaa6a31e526fb2d62c4749610dcafbbf048e93fe0866cc0f5e5.npz,903e8efb5953801922fadb741318c08a8719dc2acc23f46e81ad4cf5158c2f66,35e5e8632d458eaa6a31e526fb2d62c4749610dcafbbf048e93fe0866cc0f5e5,newly_executed
0.0,0.9875,0.05,sv,equal_gate,100000,True,False,9600000,100000,results/stage6_followup_v1/measurements/13f92934800ae9b6858b8d26689dc2cb3d6db67ff6b52d0f5bc30bcf8edc90eb.npz,117512257bf48ef3ee9a8c698b6a9fa445655d1a19a18a64d6d58b5d75e4d505,13f92934800ae9b6858b8d26689dc2cb3d6db67ff6b52d0f5bc30bcf8edc90eb,newly_executed
0.0,0.9875,0,raw,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/2a435cdd38736e13dd212f78c39997e7eda6f6f23e51ddab84dd5feae297bdd8.npz,b5386d42cde15d08afe35270a4dc817bdc048ec835e17a6652d09ab391738f4a,2a435cdd38736e13dd212f78c39997e7eda6f6f23e51ddab84dd5feae297bdd8,newly_executed
0.0,0.9875,0,zne_quadratic,equal_gate,300000,True,False,28799808,100000,results/stage6_followup_v1/measurements/e8136eef06018a492a99a808c7d1e2c523450cbc075bd85f2dbd7b8b9348d96f.npz,34d4644d80cb6279182f78f32ab9b656f02599c5e23778fe24ba05cdcd26d949,e8136eef06018a492a99a808c7d1e2c523450cbc075bd85f2dbd7b8b9348d96f,newly_executed
0.0,0.9875,0,sv,equal_gate,300000,True,False,28799808,299998,results/stage6_followup_v1/measurements/b658df9107175a108c44321989aa00f4f290385e197455f4a33ad779bdd8070f.npz,4feb249633c1489c48c202e6fb7913d7c2f75b100872714d4edc103a015348be,b658df9107175a108c44321989aa00f4f290385e197455f4a33ad779bdd8070f,newly_executed
